year,month,precipitation_inches,precipitation_anomaly_inches,state
2019,1,1.38,0.33,Colorado
2019,2,1.57,0.48,Colorado
2019,3,2.79,1.28,Colorado
2019,4,1.44,-0.43,Colorado
2019,5,2.84,0.83,Colorado
2019,6,1.78,0.24,Colorado
2019,7,1.58,-0.51,Colorado
2019,8,1.47,-0.54,Colorado
2019,9,0.71,-0.72,Colorado
2019,10,0.97,-0.37,Colorado
2019,11,1.11,0.04,Colorado
2019,12,1.27,0.2,Colorado
2020,1,0.72,-0.33,Colorado
2020,2,1.09,0,Colorado
2020,3,1.35,-0.16,Colorado
2020,4,0.8,-1.07,Colorado
2020,5,1.07,-0.94,Colorado
2020,6,1.15,-0.39,Colorado
2020,7,1.85,-0.24,Colorado
2020,8,0.8,-1.21,Colorado
2020,9,0.97,-0.46,Colorado
2020,10,0.62,-0.72,Colorado
2020,11,0.85,-0.22,Colorado
2020,12,0.96,-0.11,Colorado
2010,1,2.94,-0.79,Connecticut
2010,2,4.51,1.19,Connecticut
2010,3,9.95,5.75,Connecticut
2010,4,1.7,-2.41,Connecticut
2010,5,2.94,-0.99,Connecticut
2010,6,3.36,-0.33,Connecticut
2010,7,3.53,-0.37,Connecticut
2010,8,3.58,-0.63,Connecticut
2010,9,2.62,-1.36,Connecticut
2010,10,5.47,1.8,Connecticut
2010,11,3.38,-0.76,Connecticut
2010,12,4.56,0.57,Connecticut
2011,1,3.36,-0.37,Connecticut
2011,2,3.84,0.52,Connecticut
2011,3,4.74,0.54,Connecticut
2011,4,5.52,1.41,Connecticut
2011,5,4.87,0.94,Connecticut
2011,6,6.15,2.46,Connecticut
2011,7,2.17,-1.73,Connecticut
2011,8,11.56,7.35,Connecticut
2011,9,7.78,3.8,Connecticut
2011,10,5.6,1.93,Connecticut
2011,11,3.57,-0.57,Connecticut
2011,12,4.53,0.54,Connecticut
2012,1,2.86,-0.87,Connecticut
2012,2,1.09,-2.23,Connecticut
2012,3,1.3,-2.9,Connecticut
2012,4,3,-1.11,Connecticut
2012,5,3.94,0.01,Connecticut
2012,6,4.3,0.61,Connecticut
2012,7,3.78,-0.12,Connecticut
2012,8,3.85,-0.36,Connecticut
2012,9,5.41,1.43,Connecticut
2012,10,4.36,0.69,Connecticut
2012,11,0.8,-3.34,Connecticut
2012,12,4.7,0.71,Connecticut
2013,1,1.72,-2.01,Connecticut
2013,2,3.62,0.3,Connecticut
2013,3,2.35,-1.85,Connecticut
2013,4,1.49,-2.62,Connecticut
2013,5,4.47,0.54,Connecticut
2013,6,10.6,6.91,Connecticut
2013,7,3.67,-0.23,Connecticut
2013,8,3.92,-0.29,Connecticut
2013,9,2.84,-1.14,Connecticut
2013,10,1.36,-2.31,Connecticut
2013,11,3.7,-0.44,Connecticut
2013,12,3.65,-0.34,Connecticut
2014,1,2.8,-0.93,Connecticut
2014,2,3.42,0.1,Connecticut
2014,3,4.22,0.02,Connecticut
2014,4,4.38,0.27,Connecticut
2014,5,4.79,0.86,Connecticut
2014,6,2.41,-1.28,Connecticut
2014,7,4.84,0.94,Connecticut
2014,8,3.05,-1.16,Connecticut
2014,9,1.39,-2.59,Connecticut
2014,10,4.67,1,Connecticut
2014,11,4.16,0.02,Connecticut
2014,12,4.88,0.89,Connecticut
2015,1,3.47,-0.26,Connecticut
2015,2,2.01,-1.31,Connecticut
2015,3,3.05,-1.15,Connecticut
2015,4,2.74,-1.37,Connecticut
2015,5,1.21,-2.72,Connecticut
2015,6,6.35,2.66,Connecticut
2015,7,2.81,-1.09,Connecticut
2015,8,2.14,-2.07,Connecticut
2015,9,3.62,-0.36,Connecticut
2015,10,3.31,-0.36,Connecticut
2015,11,2.23,-1.91,Connecticut
2015,12,4.14,0.15,Connecticut
2016,1,2.14,-1.59,Connecticut
2016,2,4.94,1.62,Connecticut
2016,3,2.16,-2.04,Connecticut
2016,4,2.86,-1.25,Connecticut
2016,5,3.33,-0.6,Connecticut
2016,6,1.78,-1.91,Connecticut
2016,7,3.32,-0.58,Connecticut
2016,8,3.7,-0.51,Connecticut
2016,9,1.92,-2.06,Connecticut
2016,10,3.88,0.21,Connecticut
2016,11,3.24,-0.9,Connecticut
2016,12,3.46,-0.53,Connecticut
2017,1,3.56,-0.17,Connecticut
2017,2,2.14,-1.18,Connecticut
2017,3,3.33,-0.87,Connecticut
2017,4,4.71,0.6,Connecticut
2017,5,5.35,1.42,Connecticut
2017,6,3.54,-0.15,Connecticut
2017,7,4.38,0.48,Connecticut
2017,8,2.62,-1.59,Connecticut
2017,9,2.3,-1.68,Connecticut
2017,10,8.26,4.59,Connecticut
2017,11,1.62,-2.52,Connecticut
2017,12,2.29,-1.7,Connecticut
2018,1,3.86,0.13,Connecticut
2018,2,5.28,1.96,Connecticut
2018,3,3.47,-0.73,Connecticut
2018,4,5.39,1.28,Connecticut
2018,5,2.67,-1.26,Connecticut
2018,6,3.79,0.1,Connecticut
2018,7,5.32,1.42,Connecticut
2018,8,5.68,1.47,Connecticut
2018,9,8.56,4.58,Connecticut
2018,10,4.99,1.32,Connecticut
2018,11,8.09,3.95,Connecticut
2018,12,5.06,1.07,Connecticut
2019,1,5.9,2.17,Connecticut
2019,2,3.01,-0.31,Connecticut
2019,3,2.76,-1.44,Connecticut
2019,4,7.32,3.21,Connecticut
2019,5,4.82,0.89,Connecticut
2019,6,3.42,-0.27,Connecticut
2019,7,4.2,0.3,Connecticut
2019,8,3.96,-0.25,Connecticut
2019,9,1.86,-2.12,Connecticut
2019,10,7.19,3.52,Connecticut
2019,11,2.87,-1.27,Connecticut
2019,12,6.6,2.61,Connecticut
2020,1,2.05,-1.68,Connecticut
2020,2,3.24,-0.08,Connecticut
2020,3,3.88,-0.32,Connecticut
2020,4,5.19,1.08,Connecticut
2020,5,2.69,-1.24,Connecticut
2020,6,2.47,-1.22,Connecticut
2020,7,3.06,-0.84,Connecticut
2020,8,2.43,-1.78,Connecticut
2020,9,2.16,-1.82,Connecticut
2020,10,5.31,1.64,Connecticut
2020,11,4.51,0.37,Connecticut
2020,12,6.38,2.39,Connecticut
2010,1,2.85,-0.64,Delaware
2010,2,3.85,0.79,Delaware
2010,3,6.46,2.49,Delaware
2010,4,1.91,-1.56,Delaware
2010,5,2.21,-1.34,Delaware
2010,6,2.13,-1.52,Delaware
2010,7,4.29,-0.01,Delaware
2010,8,3.38,-1.2,Delaware
2010,9,3.71,0.1,Delaware
2010,10,5.64,2.52,Delaware
2010,11,2.03,-1.03,Delaware
2010,12,2.1,-1.36,Delaware
2011,1,3.18,-0.31,Delaware
2011,2,2.36,-0.7,Delaware
2011,3,4.05,0.08,Delaware
2011,4,3.3,-0.17,Delaware
2011,5,2.38,-1.17,Delaware
2011,6,1.86,-1.79,Delaware
2011,7,3.7,-0.6,Delaware
2011,8,10.04,5.46,Delaware
2011,9,4.17,0.56,Delaware
2011,10,2.76,-0.36,Delaware
2011,11,3.62,0.56,Delaware
2011,12,3.14,-0.32,Delaware
2012,1,2.12,-1.37,Delaware
2012,2,2.21,-0.85,Delaware
2012,3,1.07,-2.9,Delaware
2012,4,2.71,-0.76,Delaware
2012,5,2.44,-1.11,Delaware
2012,6,2.99,-0.66,Delaware
2012,7,3.16,-1.14,Delaware
2012,8,5.82,1.24,Delaware
2012,9,3.76,0.15,Delaware
2012,10,8.1,4.98,Delaware
2012,11,0.98,-2.08,Delaware
2012,12,3.96,0.5,Delaware
2013,1,3.03,-0.46,Delaware
2013,2,2.67,-0.39,Delaware
2013,3,3.54,-0.43,Delaware
2013,4,3.68,0.21,Delaware
2013,5,2.89,-0.66,Delaware
2013,6,9.56,5.91,Delaware
2013,7,6.57,2.27,Delaware
2013,8,6.01,1.43,Delaware
2013,9,1.08,-2.53,Delaware
2013,10,4.28,1.16,Delaware
2013,11,2.48,-0.58,Delaware
2013,12,4.96,1.5,Delaware
2014,1,3.09,-0.4,Delaware
2014,2,4.54,1.48,Delaware
2014,3,3.87,-0.1,Delaware
2014,4,4.4,0.93,Delaware
2014,5,3.06,-0.49,Delaware
2014,6,2.59,-1.06,Delaware
2014,7,5.24,0.94,Delaware
2014,8,4.37,-0.21,Delaware
2014,9,3.59,-0.02,Delaware
2014,10,2.44,-0.68,Delaware
2014,11,3.96,0.9,Delaware
2014,12,3.85,0.39,Delaware
2015,1,4.96,1.47,Delaware
2015,2,2.32,-0.74,Delaware
2015,3,4.53,0.56,Delaware
2015,4,3.13,-0.34,Delaware
2015,5,1.5,-2.05,Delaware
2015,6,9.01,5.36,Delaware
2015,7,3.33,-0.97,Delaware
2015,8,2.81,-1.77,Delaware
2015,9,3.2,-0.41,Delaware
2015,10,3.84,0.72,Delaware
2015,11,3.02,-0.04,Delaware
2015,12,4.62,1.16,Delaware
2016,1,2.67,-0.82,Delaware
2016,2,3.79,0.73,Delaware
2016,3,1.73,-2.24,Delaware
2016,4,2.73,-0.74,Delaware
2016,5,5.88,2.33,Delaware
2016,6,3.72,0.07,Delaware
2016,7,5.53,1.23,Delaware
2016,8,3.03,-1.55,Delaware
2016,9,9.98,6.37,Delaware
2016,10,2.87,-0.25,Delaware
2016,11,0.79,-2.27,Delaware
2016,12,2.95,-0.51,Delaware
2017,1,3,-0.49,Delaware
2017,2,1.24,-1.82,Delaware
2017,3,4.46,0.49,Delaware
2017,4,2.63,-0.84,Delaware
2017,5,5.68,2.13,Delaware
2017,6,2.32,-1.33,Delaware
2017,7,8.04,3.74,Delaware
2017,8,7.91,3.33,Delaware
2017,9,2.57,-1.04,Delaware
2017,10,3.59,0.47,Delaware
2017,11,2.04,-1.02,Delaware
2017,12,1.05,-2.41,Delaware
2018,1,2.98,-0.51,Delaware
2018,2,4.97,1.91,Delaware
2018,3,4.09,0.12,Delaware
2018,4,3.4,-0.07,Delaware
2018,5,6.99,3.44,Delaware
2018,6,3.97,0.32,Delaware
2018,7,5.77,1.47,Delaware
2018,8,4.53,-0.05,Delaware
2018,9,6.61,3,Delaware
2018,10,5.04,1.92,Delaware
2018,11,6.85,3.79,Delaware
2018,12,4.82,1.36,Delaware
2019,1,3.45,-0.04,Delaware
2019,2,3.47,0.41,Delaware
2019,3,3.59,-0.38,Delaware
2019,4,3.57,0.1,Delaware
2019,5,4.48,0.93,Delaware
2019,6,5.01,1.36,Delaware
2019,7,3.41,-0.89,Delaware
2019,8,3.14,-1.44,Delaware
2019,9,1.32,-2.29,Delaware
2019,10,4.13,1.01,Delaware
2019,11,1.38,-1.68,Delaware
2019,12,4.07,0.61,Delaware
2020,1,3.19,-0.3,Delaware
2020,2,3.3,0.24,Delaware
2020,3,3.62,-0.35,Delaware
2020,4,3.96,0.49,Delaware
2020,5,2.63,-0.92,Delaware
2020,6,2.51,-1.14,Delaware
2020,7,6.37,2.07,Delaware
2020,8,8.85,4.27,Delaware
2020,9,4.35,0.74,Delaware
2020,10,5.28,2.16,Delaware
2020,11,5.84,2.78,Delaware
2020,12,6.02,2.56,Delaware
2010,1,4.23,1.27,Florida
2010,2,3.7,0.53,Florida
2010,3,5.87,2.15,Florida
2010,4,2.75,-0.29,Florida
2010,5,4.22,0.23,Florida
2010,6,5.24,-1.66,Florida
2010,7,6,-1.4,Florida
2010,8,8.16,1.01,Florida
2010,9,4.33,-2.19,Florida
2010,10,0.44,-3.41,Florida
2010,11,2.07,-0.25,Florida
2010,12,1.11,-1.61,Florida
2011,1,4.24,1.28,Florida
2011,2,1.93,-1.24,Florida
2011,3,4.06,0.34,Florida
2011,4,2.16,-0.88,Florida
2011,5,1.61,-2.38,Florida
2011,6,4.74,-2.16,Florida
2011,7,6.96,-0.44,Florida
2011,8,6.65,-0.5,Florida
2011,9,5.53,-0.99,Florida
2011,10,5.73,1.88,Florida
2011,11,1.41,-0.91,Florida
2011,12,1.75,-0.97,Florida
2012,1,1.13,-1.83,Florida
2012,2,2.53,-0.64,Florida
2012,3,2.34,-1.38,Florida
2012,4,2.63,-0.41,Florida
2012,5,5.29,1.3,Florida
2012,6,12.57,5.67,Florida
2012,7,5.84,-1.56,Florida
2012,8,10.38,3.23,Florida
2012,9,5.59,-0.93,Florida
2012,10,3.65,-0.2,Florida
2012,11,0.43,-1.89,Florida
2012,12,2.71,-0.01,Florida
2013,1,0.8,-2.16,Florida
2013,2,4.43,1.26,Florida
2013,3,1.94,-1.78,Florida
2013,4,3.96,0.92,Florida
2013,5,4.62,0.63,Florida
2013,6,8.63,1.73,Florida
2013,7,11.68,4.28,Florida
2013,8,7.56,0.41,Florida
2013,9,6.05,-0.47,Florida
2013,10,1.58,-2.27,Florida
2013,11,3.11,0.79,Florida
2013,12,2.51,-0.21,Florida
2014,1,3.91,0.95,Florida
2014,2,3.52,0.35,Florida
2014,3,5.2,1.48,Florida
2014,4,5.29,2.25,Florida
2014,5,4.74,0.75,Florida
2014,6,5.88,-1.02,Florida
2014,7,7.18,-0.22,Florida
2014,8,5.24,-1.91,Florida
2014,9,8.85,2.33,Florida
2014,10,2.48,-1.37,Florida
2014,11,4.06,1.74,Florida
2014,12,2.78,0.06,Florida
2015,1,2.84,-0.12,Florida
2015,2,3.23,0.06,Florida
2015,3,2,-1.72,Florida
2015,4,4.28,1.24,Florida
2015,5,2.39,-1.6,Florida
2015,6,6.05,-0.85,Florida
2015,7,7.83,0.43,Florida
2015,8,8.44,1.29,Florida
2015,9,6.67,0.15,Florida
2015,10,1.84,-2.01,Florida
2015,11,3.8,1.48,Florida
2015,12,3.49,0.77,Florida
2016,1,6.05,3.09,Florida
2016,2,3.25,0.08,Florida
2016,3,3.43,-0.29,Florida
2016,4,2.93,-0.11,Florida
2016,5,4.62,0.63,Florida
2016,6,7.11,0.21,Florida
2016,7,4.87,-2.53,Florida
2016,8,8.12,0.97,Florida
2016,9,7.43,0.91,Florida
2016,10,2.67,-1.18,Florida
2016,11,0.21,-2.11,Florida
2016,12,2.72,0,Florida
2017,1,3.71,0.75,Florida
2017,2,1.88,-1.29,Florida
2017,3,1.24,-2.48,Florida
2017,4,2.23,-0.81,Florida
2017,5,3.84,-0.15,Florida
2017,6,12.26,5.36,Florida
2017,7,7.57,0.17,Florida
2017,8,8.52,1.37,Florida
2017,9,8.87,2.35,Florida
2017,10,5.19,1.34,Florida
2017,11,1.64,-0.68,Florida
2017,12,1.68,-1.04,Florida
2018,1,2.96,0,Florida
2018,2,2.4,-0.77,Florida
2018,3,2.15,-1.57,Florida
2018,4,3.74,0.7,Florida
2018,5,9.31,5.32,Florida
2018,6,6.59,-0.31,Florida
2018,7,8.4,1,Florida
2018,8,7.61,0.46,Florida
2018,9,4.91,-1.61,Florida
2018,10,2.12,-1.73,Florida
2018,11,3.15,0.83,Florida
2018,12,7.18,4.46,Florida
2019,1,3.98,1.02,Florida
2019,2,1.98,-1.19,Florida
2019,3,1.94,-1.78,Florida
2019,4,3.12,0.08,Florida
2019,5,3.41,-0.58,Florida
2019,6,7.99,1.09,Florida
2019,7,7.53,0.13,Florida
2019,8,8.79,1.64,Florida
2019,9,1.73,-4.79,Florida
2019,10,5.16,1.31,Florida
2019,11,1.83,-0.49,Florida
2019,12,4.64,1.92,Florida
2020,1,1.57,-1.39,Florida
2020,2,3.48,0.31,Florida
2020,3,0.53,-3.19,Florida
2020,4,4.31,1.27,Florida
2020,5,5.25,1.26,Florida
2020,6,7.19,0.29,Florida
2020,7,7.99,0.59,Florida
2020,8,7.92,0.77,Florida
2020,9,9.3,2.78,Florida
2020,10,4.26,0.41,Florida
2020,11,3.85,1.53,Florida
2020,12,2.33,-0.39,Florida
2010,1,6.05,1.68,Georgia
2010,2,3.57,-0.97,Georgia
2010,3,3.68,-1.38,Georgia
2010,4,2.36,-1.46,Georgia
2010,5,5.15,1.45,Georgia
2010,6,4.27,-0.26,Georgia
2010,7,3.71,-1.89,Georgia
2010,8,5.15,0.25,Georgia
2010,9,3.27,-0.64,Georgia
2010,10,1.48,-1.26,Georgia
2010,11,2.08,-0.79,Georgia
2010,12,2.27,-1.81,Georgia
2011,1,3.33,-1.04,Georgia
2011,2,3.7,-0.84,Georgia
2011,3,5.97,0.91,Georgia
2011,4,2.84,-0.98,Georgia
2011,5,1.15,-2.55,Georgia
2011,6,3.63,-0.9,Georgia
2011,7,4.54,-1.06,Georgia
2011,8,2.44,-2.46,Georgia
2011,9,3.86,-0.05,Georgia
2011,10,2.59,-0.15,Georgia
2011,11,2.83,-0.04,Georgia
2011,12,3.23,-0.85,Georgia
2012,1,3.04,-1.33,Georgia
2012,2,2.92,-1.62,Georgia
2012,3,4.24,-0.82,Georgia
2012,4,1.59,-2.23,Georgia
2012,5,3.99,0.29,Georgia
2012,6,4.73,0.2,Georgia
2012,7,4.44,-1.16,Georgia
2012,8,6.25,1.35,Georgia
2012,9,2.91,-1,Georgia
2012,10,1.91,-0.83,Georgia
2012,11,1.07,-1.8,Georgia
2012,12,4.93,0.85,Georgia
2013,1,3.32,-1.05,Georgia
2013,2,9.62,5.08,Georgia
2013,3,3.99,-1.07,Georgia
2013,4,5.09,1.27,Georgia
2013,5,3.78,0.08,Georgia
2013,6,7.56,3.03,Georgia
2013,7,9.6,4,Georgia
2013,8,7.6,2.7,Georgia
2013,9,2.37,-1.54,Georgia
2013,10,0.94,-1.8,Georgia
2013,11,3.23,0.36,Georgia
2013,12,6.39,2.31,Georgia
2014,1,3.33,-1.04,Georgia
2014,2,4.06,-0.48,Georgia
2014,3,4.41,-0.65,Georgia
2014,4,7.35,3.53,Georgia
2014,5,3.87,0.17,Georgia
2014,6,3.64,-0.89,Georgia
2014,7,3.96,-1.64,Georgia
2014,8,3.37,-1.53,Georgia
2014,9,4.97,1.06,Georgia
2014,10,2.78,0.04,Georgia
2014,11,4.36,1.49,Georgia
2014,12,5.31,1.23,Georgia
2015,1,3.64,-0.73,Georgia
2015,2,4.49,-0.05,Georgia
2015,3,2.81,-2.25,Georgia
2015,4,6.2,2.38,Georgia
2015,5,2.17,-1.53,Georgia
2015,6,4.25,-0.28,Georgia
2015,7,4.65,-0.95,Georgia
2015,8,5.78,0.88,Georgia
2015,9,3.75,-0.16,Georgia
2015,10,3.23,0.49,Georgia
2015,11,6.28,3.41,Georgia
2015,12,8.49,4.41,Georgia
2016,1,3.78,-0.59,Georgia
2016,2,4.87,0.33,Georgia
2016,3,3.03,-2.03,Georgia
2016,4,4.16,0.34,Georgia
2016,5,2.78,-0.92,Georgia
2016,6,4.02,-0.51,Georgia
2016,7,2.75,-2.85,Georgia
2016,8,4,-0.9,Georgia
2016,9,3.49,-0.42,Georgia
2016,10,1.39,-1.35,Georgia
2016,11,0.95,-1.92,Georgia
2016,12,5.68,1.6,Georgia
2017,1,7.72,3.35,Georgia
2017,2,2.09,-2.45,Georgia
2017,3,2.11,-2.95,Georgia
2017,4,3.74,-0.08,Georgia
2017,5,5.6,1.9,Georgia
2017,6,6.36,1.83,Georgia
2017,7,4.86,-0.74,Georgia
2017,8,4.58,-0.32,Georgia
2017,9,5.01,1.1,Georgia
2017,10,3.54,0.8,Georgia
2017,11,1,-1.87,Georgia
2017,12,3.19,-0.89,Georgia
2018,1,2.82,-1.55,Georgia
2018,2,4.29,-0.25,Georgia
2018,3,3.55,-1.51,Georgia
2018,4,4.16,0.34,Georgia
2018,5,6.67,2.97,Georgia
2018,6,5.06,0.53,Georgia
2018,7,6.26,0.66,Georgia
2018,8,5.54,0.64,Georgia
2018,9,2.75,-1.16,Georgia
2018,10,3.83,1.09,Georgia
2018,11,6.24,3.37,Georgia
2018,12,9.63,5.55,Georgia
2019,1,4.94,0.57,Georgia
2019,2,3.26,-1.28,Georgia
2019,3,2.95,-2.11,Georgia
2019,4,3.93,0.11,Georgia
2019,5,2.3,-1.4,Georgia
2019,6,5.95,1.42,Georgia
2019,7,3.93,-1.67,Georgia
2019,8,4.53,-0.37,Georgia
2019,9,0.89,-3.02,Georgia
2019,10,5.49,2.75,Georgia
2019,11,3.18,0.31,Georgia
2019,12,6.54,2.46,Georgia
2020,1,4.94,0.57,Georgia
2020,2,8.81,4.27,Georgia
2020,3,5.31,0.25,Georgia
2020,4,7.59,3.77,Georgia
2020,5,3.18,-0.52,Georgia
2020,6,3.75,-0.78,Georgia
2020,7,3.95,-1.65,Georgia
2020,8,6.91,2.01,Georgia
2020,9,6.48,2.57,Georgia
2020,10,3.45,0.71,Georgia
2020,11,2.99,0.12,Georgia
2020,12,3.1,-0.98,Georgia
2010,1,2.54,-0.47,Idaho
2010,2,1.06,-1.4,Idaho
2010,3,1.86,-0.46,Idaho
2010,4,2.64,0.69,Idaho
2010,5,2.77,0.64,Idaho
2010,6,3.24,1.45,Idaho
2010,7,0.52,-0.31,Idaho
2010,8,0.83,-0.01,Idaho
2010,9,0.94,-0.27,Idaho
2010,10,2.49,0.74,Idaho
2010,11,3.03,0.35,Idaho
2010,12,4.22,1.33,Idaho
2011,1,2.79,-0.22,Idaho
2011,2,1.93,-0.53,Idaho
2011,3,3.88,1.56,Idaho
2011,4,3.18,1.23,Idaho
2011,5,3.15,1.02,Idaho
2011,6,1.96,0.17,Idaho
2011,7,0.55,-0.28,Idaho
2011,8,0.51,-0.33,Idaho
2011,9,0.39,-0.82,Idaho
2011,10,2.83,1.08,Idaho
2011,11,1.99,-0.69,Idaho
2011,12,1.53,-1.36,Idaho
2012,1,3.33,0.32,Idaho
2012,2,1.78,-0.68,Idaho
2012,3,4.25,1.93,Idaho
2012,4,2.12,0.17,Idaho
2012,5,1.91,-0.22,Idaho
2012,6,1.6,-0.19,Idaho
2012,7,0.93,0.1,Idaho
2012,8,0.28,-0.56,Idaho
2012,9,0.32,-0.89,Idaho
2012,10,2.32,0.57,Idaho
2012,11,2.75,0.07,Idaho
2012,12,4.12,1.23,Idaho
2013,1,1.9,-1.11,Idaho
2013,2,1.07,-1.39,Idaho
2013,3,1.47,-0.85,Idaho
2013,4,1.81,-0.14,Idaho
2013,5,1.51,-0.62,Idaho
2013,6,1.35,-0.44,Idaho
2013,7,0.53,-0.3,Idaho
2013,8,0.71,-0.13,Idaho
2013,9,2.96,1.75,Idaho
2013,10,0.85,-0.9,Idaho
2013,11,1.72,-0.96,Idaho
2013,12,1.76,-1.13,Idaho
2014,1,2.02,-0.99,Idaho
2014,2,3.68,1.22,Idaho
2014,3,3.92,1.6,Idaho
2014,4,2.15,0.2,Idaho
2014,5,1.26,-0.87,Idaho
2014,6,1.32,-0.47,Idaho
2014,7,0.39,-0.44,Idaho
2014,8,2.29,1.45,Idaho
2014,9,1.53,0.32,Idaho
2014,10,1.29,-0.46,Idaho
2014,11,3.32,0.64,Idaho
2014,12,3.3,0.41,Idaho
2015,1,2.06,-0.95,Idaho
2015,2,1.86,-0.6,Idaho
2015,3,1.51,-0.81,Idaho
2015,4,1.23,-0.72,Idaho
2015,5,2.89,0.76,Idaho
2015,6,0.77,-1.02,Idaho
2015,7,1.37,0.54,Idaho
2015,8,0.76,-0.08,Idaho
2015,9,1.31,0.1,Idaho
2015,10,1.69,-0.06,Idaho
2015,11,2.51,-0.17,Idaho
2015,12,4.56,1.67,Idaho
2016,1,2.66,-0.35,Idaho
2016,2,1.65,-0.81,Idaho
2016,3,3.58,1.26,Idaho
2016,4,1.65,-0.3,Idaho
2016,5,2.21,0.08,Idaho
2016,6,0.8,-0.99,Idaho
2016,7,0.72,-0.11,Idaho
2016,8,0.15,-0.69,Idaho
2016,9,1.82,0.61,Idaho
2016,10,4.54,2.79,Idaho
2016,11,1.44,-1.24,Idaho
2016,12,3.66,0.77,Idaho
2017,1,3.33,0.32,Idaho
2017,2,4.91,2.45,Idaho
2017,3,4.14,1.82,Idaho
2017,4,2.95,1,Idaho
2017,5,1.6,-0.53,Idaho
2017,6,1.69,-0.1,Idaho
2017,7,0.33,-0.5,Idaho
2017,8,0.35,-0.49,Idaho
2017,9,2.09,0.88,Idaho
2017,10,1.65,-0.1,Idaho
2017,11,3.55,0.87,Idaho
2017,12,2.24,-0.65,Idaho
2018,1,2.78,-0.23,Idaho
2018,2,2.33,-0.13,Idaho
2018,3,2.75,0.43,Idaho
2018,4,2.54,0.59,Idaho
2018,5,2.47,0.34,Idaho
2018,6,1.64,-0.15,Idaho
2018,7,0.12,-0.71,Idaho
2018,8,0.53,-0.31,Idaho
2018,9,0.16,-1.05,Idaho
2018,10,1.94,0.19,Idaho
2018,11,2.38,-0.3,Idaho
2018,12,2.24,-0.65,Idaho
2019,1,2.22,-0.79,Idaho
2019,2,4.78,2.32,Idaho
2019,3,1.4,-0.92,Idaho
2019,4,3.2,1.25,Idaho
2019,5,2.83,0.7,Idaho
2019,6,1.09,-0.7,Idaho
2019,7,0.54,-0.29,Idaho
2019,8,0.6,-0.24,Idaho
2019,9,2.09,0.88,Idaho
2019,10,1.58,-0.17,Idaho
2019,11,0.82,-1.86,Idaho
2019,12,2.26,-0.63,Idaho
2020,1,3.96,0.95,Idaho
2020,2,2.12,-0.34,Idaho
2020,3,2.01,-0.31,Idaho
2020,4,1.44,-0.51,Idaho
2020,5,2.45,0.32,Idaho
2020,6,2.99,1.2,Idaho
2020,7,0.43,-0.4,Idaho
2020,8,0.25,-0.59,Idaho
2020,9,0.68,-0.53,Idaho
2020,10,1.52,-0.23,Idaho
2020,11,2.43,-0.25,Idaho
2020,12,1.91,-0.98,Idaho
2010,1,1.44,-0.68,Illinois
2010,2,1.53,-0.35,Illinois
2010,3,2.74,-0.34,Illinois
2010,4,3.36,-0.33,Illinois
2010,5,5.4,1.32,Illinois
2010,6,7.71,3.62,Illinois
2010,7,5.35,1.71,Illinois
2010,8,3.18,-0.32,Illinois
2010,9,3.73,0.23,Illinois
2010,10,1.32,-1.47,Illinois
2010,11,3.15,0.39,Illinois
2010,12,1.77,-0.55,Illinois
2011,1,1.19,-0.93,Illinois
2011,2,3.24,1.36,Illinois
2011,3,2.72,-0.36,Illinois
2011,4,7.62,3.93,Illinois
2011,5,5.28,1.2,Illinois
2011,6,6.69,2.6,Illinois
2011,7,3.61,-0.03,Illinois
2011,8,1.87,-1.63,Illinois
2011,9,3.56,0.06,Illinois
2011,10,1.8,-0.99,Illinois
2011,11,5.17,2.41,Illinois
2011,12,3.35,1.03,Illinois
2012,1,1.89,-0.23,Illinois
2012,2,1.48,-0.4,Illinois
2012,3,2.08,-1,Illinois
2012,4,3.13,-0.56,Illinois
2012,5,2.47,-1.61,Illinois
2012,6,1.73,-2.36,Illinois
2012,7,1.4,-2.24,Illinois
2012,8,3.5,0,Illinois
2012,9,5.04,1.54,Illinois
2012,10,3.93,1.14,Illinois
2012,11,1.21,-1.55,Illinois
2012,12,2.25,-0.07,Illinois
2013,1,3.81,1.69,Illinois
2013,2,2.65,0.77,Illinois
2013,3,2.61,-0.47,Illinois
2013,4,6.93,3.24,Illinois
2013,5,6.57,2.49,Illinois
2013,6,5.33,1.24,Illinois
2013,7,3.16,-0.48,Illinois
2013,8,1.44,-2.06,Illinois
2013,9,1.69,-1.81,Illinois
2013,10,3.33,0.54,Illinois
2013,11,2.49,-0.27,Illinois
2013,12,2.48,0.16,Illinois
2014,1,1.72,-0.4,Illinois
2014,2,2.22,0.34,Illinois
2014,3,1.46,-1.62,Illinois
2014,4,5.15,1.46,Illinois
2014,5,3.29,-0.79,Illinois
2014,6,6.77,2.68,Illinois
2014,7,3.29,-0.35,Illinois
2014,8,5.19,1.69,Illinois
2014,9,4.11,0.61,Illinois
2014,10,4.33,1.54,Illinois
2014,11,1.86,-0.9,Illinois
2014,12,1.9,-0.42,Illinois
2015,1,1.5,-0.62,Illinois
2015,2,1.43,-0.45,Illinois
2015,3,2.35,-0.73,Illinois
2015,4,3.41,-0.28,Illinois
2015,5,5.39,1.31,Illinois
2015,6,9.44,5.35,Illinois
2015,7,5.21,1.57,Illinois
2015,8,3.02,-0.48,Illinois
2015,9,3.42,-0.08,Illinois
2015,10,1.44,-1.35,Illinois
